customerID,customerName,address,donationAmount,donationDate
837227002,Eva S. Dencker,162 Jenny Springs Suite 061,14066,2026-02-21 16:19:40.659985
1893200939,Mr. Edward Wilson,85268 Morrison Summit,44341,2026-02-12 17:25:27.044214
619572752,Ars Libri,034 Sanchez Rapid Apt. 209,19528,2026-01-18 01:27:45.022123
103166783,"Amy Rose - Sky Meadow Fund, Inc.",80003 Heather Ports,5807,2026-02-23 09:08:33.138118
1793835823,Ruth Benedict Purchase Fund,6051 Taylor Green Apt. 085,38953,2026-03-12 19:18:14.459291
740139450,Mr. and Mrs. Raymond W. Merritt,1397 Wagner Grove Apt. 781,24864,2026-03-12 04:50:33.235243
469793909,"Les Enluminures, Paris",3363 Anthony Lake Suite 819,31939,2026-03-04 22:52:52.998383
2029519132,Michael Miller,06283 Johnson Streets Suite 628,43220,2026-02-23 21:40:06.448974
988506894,Estate of Mrs. Dorothy Kidder,876 Jennifer Rapid,4090,2026-01-09 12:51:14.667168
242492138,Mr. Rufus Zogbaum,87655 Watson Station,22177,2026-03-10 07:04:35.570401
646559375,Charles Isaacs Photographs,1920 Williamson Hills,31640,2026-02-02 10:20:08.956886
525087925,Marlborough Fine Art,619 Dwayne Isle,38786,2026-03-10 15:11:20.784559
551739833,Donald Stone,04735 Courtney Bypass Suite 916,13331,2026-03-08 17:49:56.365291
750016868,Giancarlo Tognoni,220 Kyle Viaduct,40691,2026-03-14 18:54:44.717132
409548626,Pace Prints,67307 Rogers Islands Apt. 852,4355,2026-02-12 16:44:13.526231
1211779057,Mr. and Mrs. Robert P. Mann,262 Nguyen Crossroad,49278,2026-01-04 08:32:48.598528
1402367167,Mr. Lee Lozowick,74719 Elliott Fords,30940,2026-03-07 05:27:42.556020
1251006036,Lutz Reister,42995 Smith Mills Apt. 285,2446,2026-03-02 16:16:24.310821
643987016,Leonard Vernon,629 Neal Greens Apt. 568,15821,2026-01-08 18:03:55.339490
626203465,Dr. Martin Moeller-Pisani,9830 Eugene Station Apt. 566,39335,2026-02-26 23:21:07.347877
684366170,Cyril Humphris Ltd.,127 Heather Gardens,41270,2026-03-01 21:33:04.514021
192114294,Charles and Helen Schwab,23532 Gomez Tunnel Suite 342,30721,2026-01-20 04:11:08.334626
219043896,William B. O'Neal Fund,680 Jacob Pike,32458,2026-02-28 15:49:52.454817
444977377,Batuz Foundation Sachsen,2964 Briana Plaza,33828,2026-02-22 07:52:36.068843
196975618,Michael Hall Fine Arts,72134 Williams Courts Suite 518,15428,2026-02-13 21:22:43.488458
1417246762,Harvey S. Shipley Miller and J. Randall Plummer,7449 Christopher Freeway Apt. 877,49864,2026-03-09 21:03:06.535013
1958903244,"Edward Speelman, Ltd.",728 Tammy Trail,14747,2026-02-08 18:44:57.333175
1635360305,Mr. Mark Borghi,06645 Stephanie Port Suite 836,26937,2026-02-22 02:44:28.405556
1319240891,The Ahmanson Foundation,732 Kathy Club,5228,2026-02-26 16:44:03.227644
1023546749,Olimpia Theodoli,469 Peterson Forest,22632,2026-02-28 21:12:42.008005
158146178,Mrs. Rosi Schilling,1863 Harris Alley,11398,2026-02-06 15:19:56.203457
612461798,Mr. and Mrs. Paul Gourary,987 Tracy Hill,2219,2026-03-19 20:13:13.942747
1948329858,Kraushaar Galleries,4752 Hampton Wells Suite 365,11424,2026-02-14 19:21:17.952755
622809969,"Paul M. Hertzmann, Inc.",88742 Mary Hollow Apt. 407,46398,2026-01-13 12:40:49.108933
1066902097,Jill Quasha,8172 Singh Walks Suite 878,24283,2026-01-28 08:39:17.141018
1739399653,ACA Galleries,56129 Amber Isle Apt. 997,27996,2026-01-16 11:35:44.602223
436192871,Tony and Merrily Page,1031 Martin Streets Apt. 155,16964,2026-03-02 16:24:45.271698
399114590,Sylvan Cole,13895 Willis Point Apt. 936,3171,2026-01-09 09:27:50.658138
1487761008,Richard Berman,384 Lynch Meadow Suite 632,16305,2026-03-12 04:12:14.561123
1785740489,Galerie Lelong,216 Bond Run Suite 918,18810,2026-01-01 02:08:22.835215
1406569486,Mr. Barney A. Ebsworth,12113 Andrews Station,39176,2026-01-03 13:10:09.683686
1127733909,Mr. and Mrs. Marc Brodsky,546 Sanchez Inlet,6532,2026-01-08 23:53:09.158355
1903748558,Mr. and Mrs. Scott Heldfond,93804 Anthony Squares,37374,2026-01-31 16:59:37.738760
643645938,Mrs. Tom F. Marsh,51294 Mays Camp,14138,2026-03-14 03:26:10.322731
636214381,"Andrew Athy, Jr.",389 Gross Rue,10031,2026-02-14 06:12:56.969987
280057846,"Sotheby's, London",5190 Graves Vista,19014,2026-03-19 09:41:23.495244
565808421,Mr. and Mrs. Jon and Kim Shirley,2838 Carolyn Mountains,46634,2026-01-23 06:23:52.881930
2116152685,Mr. and Mrs. Klaus G. Perls,83588 Krystal Plains Apt. 790,28891,2026-02-06 01:23:11.884481
2130194809,J. Carter Brown Fund,019 Kennedy Plaza Apt. 358,38255,2026-01-17 03:26:31.556974
1272672000,Estate of André Kertesz,4456 Neal Crescent,597,2026-03-02 04:17:07.286856
889079078,John Castagno,63139 Alexander Light,23161,2026-01-02 10:56:00.486676
2039626227,Diana Walker,55035 Heather Locks Suite 906,15937,2026-02-09 23:37:13.218115
1857984618,Mr. Juan Hamilton,3107 Ross Brooks Apt. 814,8407,2026-02-04 15:44:34.919357
1079281757,Mr. G. W. Einstein,2145 Taylor Mills,36468,2026-02-16 12:08:17.931137
1308298722,Giancarlo Gentilini,7766 Karen Harbor Suite 634,8394,2026-02-19 06:23:02.861227
1674410665,Kathan Brown,8314 Lyons Point,15000,2026-01-07 03:05:09.876728
1155557714,Miriam Jacobson Memorial Fund,63251 Smith Vista Suite 577,18112,2026-02-20 06:18:50.838375
871315334,Galerie Berès,9317 Elizabeth Locks Apt. 901,42942,2026-03-01 00:36:54.660657
1188620663,Van Doren Waxter,916 Heather Club,5236,2026-02-14 00:06:04.248853
1973971926,The Honorable John D. Rockefeller IV and Sharon Percy Rockefeller,81740 Moore Village Suite 181,21673,2026-01-11 08:40:12.884293
1476296570,Jeffrey E. Horvitz,8835 Ronald Springs,42582,2026-02-15 01:43:04.489493
1688096038,James Stroud,75595 Montgomery Village,18212,2026-02-18 09:14:48.265163
1370580155,Naomi Spector,294 Craig Valleys,3884,2026-01-04 11:21:16.405814
695617557,Archivio Novelli,30890 Matthew Terrace Suite 600,10869,2026-03-18 05:56:22.912951
1346165150,Andrew M. Brown,08179 Crystal Roads Suite 297,10664,2026-03-03 05:59:51.968728
994485877,Joan and Lucio Noto,82257 Brian Mountain,34264,2026-02-07 09:29:38.871210
328140997,"Goldstone Fund, Inc.",218 Jonathan Lock,16996,2026-03-14 11:42:42.192920
1061285357,Russell and Anne Byers,52748 James Route Suite 992,33251,2026-02-13 13:42:36.325121
1137844922,Mobil Corporation,714 Kim Shore Suite 185,39836,2026-02-04 12:17:52.277644
470293162,Judith Brodie,33242 Chaney Fields Apt. 275,19318,2026-03-13 03:17:14.526113
1122002578,The Harold and Esther Edgerton Family Foundation,1082 Alvarado Well,9570,2026-01-21 18:17:51.982634
661205537,Vern Milligan,016 Mark Run Apt. 274,27599,2026-01-29 11:25:25.365089
356328396,Mr. Paul Hertzmann,169 Bobby Crossing Apt. 676,31616,2026-02-28 09:55:17.793544
222787403,"Antiquaire and the Connoisseur, Inc.",00452 Nicole Harbor Suite 852,4034,2026-02-13 02:30:24.607558
537906928,Crown Equipment Corporation,90327 Eric Lock,24373,2026-01-04 12:12:57.404956
2133040245,Richard and Judith Smooke,281 Brian Pines,31346,2026-01-22 22:05:38.975176
2108429348,Ms. Linda Kaplan,738 Lisa Turnpike,11538,2026-01-28 15:41:04.883763
740345050,Mr. Edmund Louis Gray Zalinski II,92815 Mooney Isle Apt. 586,33619,2026-02-16 14:26:29.070819
631263952,Stewart Mann,5114 Jerry Summit,34224,2026-03-12 11:29:00.474220
112088319,Schiller & Bodo,8856 Brittany Skyway,27755,2026-03-09 10:30:25.841975
1331883390,Lauretta Vinciarelli,946 Harrison Pike Suite 042,15214,2026-02-21 15:23:37.723792
1194258282,"Robert Hershkowitz, Ltd.",97725 Kirby Port Apt. 758,8037,2026-02-27 11:19:31.669396
1408652427,John Windle,20551 Clinton Springs,4561,2026-01-03 17:34:38.435229
963213950,Evangeline B. Bruce,3690 Russell Extensions,32672,2026-01-07 16:26:28.328344
1348771492,Christian Nebehay,41990 Brown Points,36608,2026-02-17 07:29:56.853242
1339082520,Walter M. Feilchenfeldt,4844 Brown Turnpike Suite 657,28984,2026-03-02 14:48:12.083232
398734710,David Jones,3627 Palmer Lock Suite 271,38659,2026-01-17 10:59:10.568163
2042140089,Eric Denker,31800 Melanie Junction Suite 733,48949,2026-01-04 17:03:38.490615
211333204,"The American Contemporary Art Foundation, Inc.",74191 Carlson Greens,46773,2026-03-14 19:15:16.749979
1024793587,"Laurence Miller Gallery, Inc.",59129 Cortez Wells,2770,2026-03-05 01:56:45.799302
2127619827,"R.S. Johnson Fine Art, Chicago",2367 Williams Flat,45130,2026-01-22 15:56:11.296062
1861274728,William F. Stern,6626 Case Glens,26391,2026-03-18 20:25:21.509710
1315487929,Ian M. Cumming,377 Lynch Curve Apt. 712,31248,2026-02-03 04:01:12.805388
2048689937,Lee Gallery,8908 Johnson Knolls Apt. 264,49786,2026-01-01 17:41:37.815673
749095009,"Worthington Gallery, Inc.",4164 Erik Ville Apt. 738,41362,2026-02-23 03:44:28.934154
177884077,Director's Discretionary Fund,96742 Moss Ridges Suite 536,32419,2026-03-13 14:44:22.085957
892454639,Bill Jensen,7992 Jennifer Plaza Suite 110,26925,2026-02-13 00:51:03.677872
380591102,Kay Merrill Hillman,0822 Sanchez Stream Suite 192,3754,2026-03-01 22:00:48.407222
1991824353,Marvin Breckinridge Patterson,512 Scott Road Apt. 620,46909,2026-01-26 06:52:30.850946
308672291,Floriano Vecchi,15543 Brian Coves,48132,2026-03-02 05:18:00.518656
802785889,"Colonel Merl M. Moore, Jr. (US Ret.)",63352 Debbie Station Apt. 476,2565,2026-03-09 21:54:04.697155
1544939170,Pat Clopper,306 Kyle Pine,21920,2026-03-18 04:15:59.919171
2134648380,Jeanne-Claude,3764 Kevin Isle,9066,2026-02-07 06:24:08.287637
1190658431,Mr. Calvin Cafritz,0374 Garcia Stream,32413,2026-01-19 11:20:29.777587
1297664740,Sandra Berler,597 Baldwin Station Suite 705,45166,2026-01-08 22:30:47.356632
491229259,Björn Löwendahl,07441 Melissa Cape Apt. 641,16298,2026-02-14 17:09:34.090556
112221897,Michael Altman,62286 Mendoza Shores Apt. 942,40332,2026-02-19 13:58:49.281279
1258781001,Zabriskie Gallery,5046 Taylor Spur Apt. 162,526,2026-03-08 06:32:50.389544
199673316,Mr. Marc Freidus,512 Schneider Stream,20731,2026-01-30 21:08:18.807112
1958323206,"Sims, Reed & Fogg Ltd.",9521 Taylor Ferry Apt. 916,4176,2026-01-17 07:35:48.949654
1342856514,Gallery of Contemporary Photography,28086 Tiffany Center,2585,2026-01-11 14:20:39.646598
1963128655,Diana Parikian,2153 Collins Knolls Suite 929,13419,2026-02-16 14:40:13.756387
845304646,Blondeau & Associés SAS,111 Timothy Junctions,42947,2026-02-27 16:56:02.186911
104985586,Gurr-Johns,67962 Phillips Plaza,40498,2026-01-15 04:36:03.780591
1849510637,Odyssia Gallery,67180 Irwin Port,13050,2026-03-11 03:39:02.422017
1500824352,Georges Wildenstein,609 Day Knolls Apt. 841,41537,2026-02-02 23:01:29.522848
324523636,David K.E. Bruce Fund,263 Angela Via Suite 741,5756,2026-03-07 19:22:11.266946
1236543429,Private Collection c/o Mr. Stephane Cosman Connery,4989 Emma Junctions,11773,2026-02-02 14:38:57.060621
1895262817,Mrs. Peter G. Terian,13029 Tanner Hill,2443,2026-02-22 02:39:38.455806
812087698,Mrs. Saundra Lane,1096 Daniel Valleys Suite 263,26444,2026-02-12 11:43:17.648655
2073266852,Kunsthandel Schlichte Bergen,52780 Stefanie Pine,43952,2026-01-06 17:39:06.949838
2069991806,Private Collection c/o Jack Kilgore & Co.,52729 Rasmussen Brooks Apt. 433,37669,2026-03-13 18:51:55.629252
1003950792,Jack Vanderryn,7699 Burke Station,3563,2026-02-03 23:55:19.514549
974549701,Douglas S. Cramer,4881 Crane Well,49672,2026-01-14 23:47:45.498904
1853017692,Gary Edwards,133 Smith Landing,10414,2026-01-12 01:44:26.029093
114436781,Mr. Jak Katalan,435 Rogers Street Suite 243,41431,2026-01-25 22:06:08.435314
520218568,Dr. Ira Jackson,82486 Reed Expressway,45596,2026-01-17 20:56:07.076827
1921377418,Edwynn Houk Gallery,273 Baker Street Apt. 162,41767,2026-01-21 22:55:28.881846
970864061,Artland,0229 Mason Mill Suite 942,39166,2026-03-05 08:34:07.120462
1222924649,Harris and Amy Schwalb,28329 Parks Landing Suite 563,30465,2026-02-12 20:08:55.570073
1312409006,Lee and Juliet Folger,1227 Kimberly Branch,14021,2026-03-06 06:15:33.789941
347954094,Mr. and Mrs. Roger A. Michaels,54336 Thompson Road Suite 808,45448,2026-02-20 23:29:54.929872
503277228,Mrs. Harry Lenart,12011 Jordan Unions,8244,2026-01-15 03:41:21.722773
2137041016,Johnnie Mizell,448 Thomas Streets,27481,2026-02-19 13:22:21.605322
2073202581,Richard Misrach,40750 Michael Lane,9429,2026-02-13 07:02:13.974526
1793665552,Pace Editions,214 Elizabeth Mall,28101,2026-01-22 04:23:01.624099
785276745,Ms. Virginia Zabriskie,204 Sanders Flats Suite 883,17411,2026-01-16 22:17:15.311364
1445948034,Buhl Family Foundation,076 Chambers Mountains Suite 341,11979,2026-02-01 13:02:11.302519
1577360138,Mme Gilberte Brassaï,752 Dean Lake,49573,2026-01-17 07:06:46.382914
943901076,Mia N. Weiner,17878 Pena Fields Suite 266,39332,2026-02-24 08:09:02.451859
1745343637,Mrs. Christian H. Aall,5372 Megan Spring Suite 304,45444,2026-03-08 08:33:44.682275
1614491089,Mr. and Mrs. Kenneth S. Hitch,57470 Eric Greens,18516,2026-01-28 01:52:02.300049
1799350713,Barbara Bladen Porter,496 Amanda Forges Suite 223,32211,2026-02-21 01:26:07.205677
720194472,Michael and Jeanne Klein,169 May Centers,1657,2026-03-12 13:27:44.052617
1268710614,The Tartt Gallery,9323 Joseph Station Suite 935,11471,2026-01-19 13:31:11.596733
910483463,Michael Sachs,793 Gregory Circles,32103,2026-01-28 15:19:47.131310
196629571,Eric and Ellen Somberg,75179 Wright Skyway Suite 860,33806,2026-01-03 03:47:00.040728
286723960,Rowland and Eleanor Miller,032 Ricky Pike,29763,2026-03-13 00:55:57.112100
1409655692,Mr. and Mrs. Roger Ferris,544 Winters Manor,35119,2026-03-06 06:41:57.736331
1861585365,Mr. Thomas Walther,6670 Choi Roads Suite 022,42589,2026-01-25 22:55:09.526698
2133308229,Sims Reed Limited,427 Michelle Streets,43848,2026-01-24 03:26:34.301577
705258938,Ilse Bing,602 Martinez Crescent,48194,2026-02-14 23:29:30.271082
1856215670,Hugh Pagan Limited,4957 Stone Points,42266,2026-02-13 05:06:18.861724
1002832756,Michael and Jane Wilson,89332 Andrews Cape Suite 634,15160,2026-02-02 22:36:01.379266
688922098,Ron Perisho,803 Lisa Mission,5917,2026-01-07 15:13:10.664380
1002293658,Martayan Lan,7266 Lee Fort,8773,2026-03-07 11:54:35.670404
204211493,Lotte Blaustein,8851 Banks Fork Apt. 435,15415,2026-01-20 17:00:55.570680
445313501,Mr. A. Thompson Ellwanger III and Mr. Gregory E. Mescha,095 Carolyn Village,40470,2026-02-01 21:27:36.689406
1716910670,Neffe-Degandt Gallery,472 Douglas Loop Suite 439,24122,2026-02-06 13:37:34.929383
791436961,Claire de Heeckeren d'Anthès,8116 Bryan Lakes Suite 993,1642,2026-03-16 18:54:51.769600
259024678,Anthony Fredella,999 Anderson Skyway Apt. 781,36785,2026-02-19 10:40:32.807080
113150827,Kunsthandel S. Mehringer,34376 Andrew Springs Suite 344,11059,2026-02-24 17:55:39.607162
653169256,Michael Rosenfeld Gallery,421 Rogers Mall Suite 358,13611,2026-02-25 16:37:14.548820
639024439,Helen M. Lillie Marwick,5157 Jackson Common,8080,2026-01-22 17:33:17.013780
711849112,Robert and Barbara Harris,047 Summers Cliff,20587,2026-02-27 09:43:47.850005
2018252761,Mr. Salomon Lilian,9632 Courtney Curve Suite 300,16485,2026-01-30 13:32:23.308258
300360871,Karen McCready,10009 King Lodge Apt. 055,15579,2026-03-08 03:36:33.102926
1905730923,Jean Yves Noblet,0915 Freeman Gardens,19771,2026-02-19 20:21:58.690830
1856746553,Roy Lichtenstein Foundation,57193 Maxwell Common,12206,2026-03-08 03:03:12.843460
1372132550,Owings-Dewey Fine Art,4448 Brandon Brook,33500,2026-01-31 01:57:59.227540
1290498879,Dr. Hinrich Sieveking,2635 Vanessa Row,31493,2026-03-11 17:35:53.907459
1194086860,Daniel Wolf,68187 Phillips Light,3544,2026-03-08 00:09:10.432482
936733947,Mr. Edward Hyde Cox,8961 Ryan Summit Suite 873,3900,2026-02-24 23:37:36.463988
1660722472,Libreria Antiquaria Pregliasco,80435 Townsend Neck Apt. 242,43178,2026-03-08 00:35:37.092457
2124153188,"Dedalus Foundation, Inc.",2090 Eric Rapids,12247,2026-02-06 05:54:49.774358
2050025163,Ms. Judy Norrell,3188 Hardy Light,7872,2026-02-15 20:56:26.614066
1902545328,Diane Nixon,9919 Barron Square Apt. 136,14184,2026-02-14 12:01:23.011944
1841591251,Antonia Geber,869 John Lane,22736,2026-03-14 04:10:41.789851
2006121721,Mrs. Betsy Karel,575 Jeanne Mews Apt. 259,32921,2026-01-25 16:38:12.690910
1393330358,Ames Charitable Trust Fund,94229 Peter Meadow Suite 117,14671,2026-01-27 07:03:41.580112
1219910523,The William Stamps Farish Fund,95399 Patrick Overpass,37485,2026-01-20 16:30:41.568082
1212226716,Nicholas Martin,0984 Gregory Extensions Suite 130,9524,2026-02-04 04:53:53.853243
990587027,Claude Kuhn,94300 Marshall Drive Suite 658,26430,2026-01-05 09:07:51.712132
1286204981,Harry Rand,06320 Kimberly Viaduct,3175,2026-02-20 04:16:25.202309
338142382,Estate of Steve Wheeler,24337 Moore Island Suite 061,27744,2026-03-14 10:41:46.886162
843610792,Guy Ladrière,978 Simpson Mall Suite 325,32984,2026-01-05 12:45:02.210057
1005659162,Beth Callahan,328 Michael Branch Apt. 221,43211,2026-01-14 01:15:02.556550
1085671799,Christie's,30388 Matthews Radial,21606,2026-02-19 12:24:45.883839
966019891,Hearn Family Trust,349 Steven Road,36240,2026-02-09 02:52:47.591919
432176799,Jane P. Watkins,125 Darlene Locks,17351,2026-02-09 07:28:08.521437
958961681,Roy DeCarava,134 Oconnor Street,10570,2026-02-19 03:29:48.117702
1455995398,Butterfield & Butterfield,9264 Edward Village Suite 596,24867,2026-01-02 10:21:50.304890
1794139519,William O'Reilly,969 Luke Spring Suite 198,43588,2026-01-16 11:55:08.346210
693342693,Lois and Robert Erburu,2047 Dawn Parks,48733,2026-02-26 20:29:00.490401
2069666829,Amon G. Carter Foundation,02018 Hayes Meadow,7862,2026-01-09 09:12:06.478850
1709902136,Heather and Tony Podesta,672 Nunez Roads,23314,2026-01-02 19:45:56.226252
1535554488,"Kunsthandel Wolfgang Werner, KG",55495 Chapman Way,43630,2026-03-10 02:44:53.184015
1404266650,Mrs. Robin Pell,72659 Katherine Isle Apt. 200,43633,2026-03-10 03:52:46.791999
400679856,Sara Lee Corporation,870 Robert Mission,23509,2026-01-31 11:28:14.551796
1498537112,Mr. John P. Coll,1310 Fletcher Plains Suite 602,16892,2026-02-16 06:53:07.597323
1572488391,Nemesis Fine Arts Ltd.,8277 Herrera Curve Suite 049,26343,2026-02-27 16:09:04.822801
228327433,Joan and David Maxwell,8396 Torres Locks,19786,2026-01-27 02:14:11.175861
473767871,Leonard Hutton Galleries,770 Goodwin Spurs,6321,2026-01-26 16:37:39.910632
1676592827,Stephen Daiter Gallery,206 Diana Key Apt. 586,15199,2026-01-09 17:42:18.890790
1008966808,Forum Gallery,58832 William Fork,46544,2026-03-19 12:30:49.524188
1709527547,Melissa J. Stegeman,2861 Debra Track Apt. 853,25961,2026-02-09 08:46:50.119783
1026703138,Emanuel von Baeyer,34265 Tony Rue Apt. 340,2108,2026-01-23 21:08:22.991419
1520768977,Benjamins-Luiggi Antiquarian Booksellers,7606 Lopez Parkway Suite 758,46161,2026-03-04 06:35:44.351385
601526145,Shepherd & Derom Galleries,96739 Oliver Road,30874,2026-01-11 14:29:23.087833
1697260245,The Estate Project for Artists with AIDS,6291 Brooks Ranch Suite 677,30899,2026-01-06 17:01:43.097301
1682686340,Hanns Hubach,6729 Hall Gardens,22099,2026-01-09 04:23:28.184813
1246743218,Kay Platt,709 Melissa Ports Suite 942,30279,2026-01-10 03:54:48.387784
688867609,Maggs Brothers,624 Veronica View,21266,2026-01-03 08:18:06.288172
457796562,Mrs. George T. Scharffenberger,283 Carrillo Mills Suite 960,47979,2026-02-20 17:10:52.565389
212248096,Dr. and Mrs. Stephen Ostrow,911 Schneider Burgs,32647,2026-01-07 08:12:56.168990
865556835,Jean-François Heim,604 Brett Streets,25358,2026-01-22 07:11:51.376113
2036474209,Estate of Margaret P. Mallory,169 Michael Highway Suite 517,29675,2026-01-15 18:28:09.494402
344411464,Edwin L. Cox,125 Walker Street,17744,2026-03-11 20:41:32.718338
142280367,Crispian Riley-Smith,735 Charles Wells Apt. 418,21068,2026-02-19 05:37:55.360568
1590591293,Libreria Rappaport,54771 James Falls Apt. 432,48935,2026-02-18 09:08:43.619667
1771984180,Alan Shestack,78392 Robinson Ville Apt. 072,3213,2026-03-15 06:48:18.309580
1874568768,Dr. Christopher Graf,5171 Turner Junction,31799,2026-01-27 08:46:34.253415
218233034,The Foundation for the Epstein Family Collection,69251 Walters Canyon Apt. 629,27407,2026-01-08 05:31:42.278823
808961689,Galerie Patrice Bellanger,4099 Boyd Fall,17928,2026-02-14 03:08:07.775280
264990237,Richard Falkiner,98350 Willie Rue,1101,2026-03-16 00:17:52.797754
1122618145,Susan Schulman,6661 Melanie Pine,35105,2026-01-09 15:18:15.934958
767762167,Gaillard F. Ravenel and Frances P. Smyth-Ravenel Fund,12054 Madden Curve,14563,2026-03-04 17:07:35.016295
997568543,Dorothea Tanning,322 Romero Grove Apt. 545,26273,2026-01-19 10:27:33.200286
788928680,Maria Pinto Carland,178 Angela Corner,33966,2026-03-03 00:20:37.121979
2102988443,"Derek Johns, Ltd.",51711 Black Well,38150,2026-03-04 13:23:11.056227
1961141756,Dr. Cyrus Katzen Foundation,4843 Lacey Fords Apt. 908,3604,2026-01-16 11:16:37.723978
1801946272,Galerie Gerda Bassenge,363 Castaneda Drives,8986,2026-03-14 18:21:49.139410
849438509,Patrizia della Porta,86951 Leah Green Suite 488,20542,2026-01-12 11:44:39.120692
625412289,Elisabeth French,4200 Taylor Summit,19550,2026-03-05 19:37:07.123780
682770746,Adam Williams,0624 Barker Well Suite 074,41834,2026-03-07 20:59:17.723336
1903089277,Frank Anderson Trapp,55091 Tammie Centers Apt. 311,18625,2026-01-20 08:02:15.027004
1390737677,Marvin Hoshino,2379 Howard Lodge,4004,2026-03-14 13:02:18.813482
1926063974,Jane Collins,2574 Welch Way,31140,2026-01-28 19:24:55.851705
1164905226,"H.P. Kraus, Inc.",876 Paul Skyway Apt. 014,35027,2026-01-27 07:06:46.498156
1879145515,Roth Horowitz,784 Baker Prairie Apt. 781,11012,2026-01-04 18:11:35.036106
2141722038,Gerald Cerny,00030 Case Stream Suite 973,6288,2026-03-01 05:07:45.859157
1991379114,Neelon Crawford,3022 Goodwin Extension Suite 573,42253,2026-03-14 03:25:13.735766
1833349110,Elizabeth Lorentz,78804 Haley Garden,35258,2026-02-27 05:45:28.265357
1338056224,Galerie Siegfried Billesberger,2149 Misty Hills Suite 080,18572,2026-01-24 15:19:41.794953
2145930741,Bernard J. Shapero Rare Books,96671 Watson Canyon Apt. 688,41624,2026-01-16 02:35:28.692133
2146701329,Mr. and Mrs. Roger Sant,798 Hayes River Apt. 255,42532,2026-01-18 01:43:28.269641
1929699093,Dr. William Tsiaras,3640 Andrews Bypass,41980,2026-01-05 11:31:20.194428
938507473,Mr. Vincent J. Buonanno,373 Small Mission Suite 289,33917,2026-02-18 09:43:24.417989
298386970,Ms. Florence Lunn,223 Zhang Route Suite 771,17403,2026-01-11 03:55:13.096939
537192685,Edward Brooks DeCelle,2653 Brown Islands Suite 305,41027,2026-03-08 11:39:15.269906
394198892,Jerald Melberg Gallery,67209 Lee Burg Apt. 823,10009,2026-01-06 12:28:26.144317
1841458167,Tom Levine,759 Zachary Valleys,38143,2026-02-13 02:29:32.894742
1588321986,David Maxwell,394 Stephanie View Suite 567,2359,2026-03-17 08:17:43.963838
1669581038,Phillips,948 Ford Glens,40546,2026-02-27 22:51:34.187600
399991042,Parasol Press,22834 Joseph Hollow Suite 963,24920,2026-02-02 06:34:18.534028
736695461,Ravenel Fund,61618 Amber Gateway Suite 225,1932,2026-02-05 20:10:47.808273
1712033179,Mr. and Mrs. Lee Fensterstock,8776 Amber Courts,2352,2026-01-27 16:33:45.759413
679442886,Phyllis Diebenkorn,6126 George Hills,38070,2026-02-17 21:40:26.808753
1641519262,"Daniel J. Catlin, Jr.",8378 Tina Shoals Suite 393,3286,2026-03-08 07:13:17.118534
1057382021,Stephan List,254 Edwards Hill,11355,2026-03-15 07:26:38.130270
1788152284,Mr. Francis M. Naumann,0548 Erickson Track,32544,2026-02-05 10:23:55.410644
413793153,Monique Goldstrom Gallery,73445 Kimberly Islands Apt. 305,17536,2026-01-19 02:14:21.907554
1077219609,Cathryn Scoville,7590 Sergio Point,15234,2026-01-30 12:33:38.028655
1774490014,Mr. Alexander Rudigier,3170 Eric Shores Suite 401,2786,2026-02-17 16:18:12.665385
1817665043,Galerie Malingue,676 Joyce Glen,2031,2026-01-05 17:14:16.796229
814483692,Hall & Knight,2907 Karen Falls,12297,2026-02-13 08:24:59.576740
1411441693,Carole Thompson,076 Richard Club Apt. 869,25977,2026-01-12 11:58:55.492332
1991685338,Mr. and Mrs. Richard McCracken,4705 Ryan Mountain,46048,2026-01-07 01:41:20.633353
1057459200,Hiram Butler Gallery,5549 Joshua Haven,6978,2026-01-19 23:35:08.758724
825833545,Day & Faber,03403 Hannah Forges,25392,2026-01-27 14:20:19.811914
1669288065,Luigi Majno,6002 Valerie Points Apt. 721,4270,2026-03-05 02:42:05.672725
300646741,William T. Levitt,919 Smith Cliffs Apt. 398,46371,2026-03-01 18:29:30.620793
1383674283,William H. Levitt,449 Thomas Coves,7410,2026-02-04 04:47:04.062264
123020244,Gregory Jecmen,879 Scott Mills,13760,2026-02-24 16:45:04.936997
1434509755,Dave Heath,101 Melissa Court Suite 704,6243,2026-03-04 10:42:17.332461
2141899062,Nicholas Nixon,82273 Robin Ridge Apt. 606,49972,2026-03-11 17:15:23.986652
883232305,Lenka Vilhelmovà,73609 Nicole Union,47507,2026-03-18 07:56:30.848437
1846575121,Monroe Warshaw,7368 Aaron Route Apt. 020,46307,2026-02-02 03:40:09.383813
1327941585,Walter Reinhardt,502 Jeffrey Lock Suite 794,13636,2026-01-26 06:53:05.731377
727904214,Mr. and Mrs. Mark Kington,2246 Adam Summit Apt. 215,27843,2026-01-31 05:22:22.079480
730518607,Lois Long,888 Robin Divide Apt. 512,41453,2026-02-18 23:09:32.358400
931029330,Bruce McKittrick Rare Books,43957 Martin Groves Suite 182,37529,2026-01-01 01:56:26.514074
1051752749,Lila Oliver Asher,314 Janet Drive Apt. 051,6774,2026-01-02 23:56:54.346041
1151648869,Mr. Tony Ganz,00326 John Rapids,4996,2026-02-10 00:04:24.717960
956803959,Andrew Clayton-Payne,1711 Amanda Ville Apt. 666,10737,2026-01-20 12:53:35.660807
